# Network_WiFi.dat
# X   Y
# img1.png - 6.06kb
  1   56.1
  1   137.3
  1   142.62
  1   129.88
  1   112.04
  1   53.13
  1   145.92
  1   126.46
  1   137.76
  1   143.25
# img2.png - 21.1kb
  2   168.38
  2   344.65
  2   466.34
  2   269.04
  2   268.91
  2   176.84
  2   155.97
  2   174.01
  2   161.51
  2   212.31
# img3.png - 21.4kb
  3   111.15
  3   150.35
  3   142.01
  3   177.87
  3   164.54
  3   210
  3   352.38
  3   370.85
  3   273.13
  3   337.37
# img4.png - 20.4kb
  4   101.94
  4   177.89
  4   251.64
  4   116
  4   112.16
  4   147.35
  4   160.55
  4   336.66
  4   229.58
  4   329.38
# img5.png - 20.2kb
  5   328.63
  5   317.03
  5   213.05
  5   299.67
  5   208.76
  5   221.67
  5   204.14
  5   202.79
  5   388.54
  5   192.58
