# 5,250V | (Wh) 15 seconds
# X   Y
# img1.png - 22kb (leornardo)
  1   0.022
  1   0.022
  1   0.022
  1   0.022
  1   0.022
  1   0.022
  1   0.022
  1   0.022
  1   0.022
  1   0.022
# img2.png - 21kb (obama)
  2   0.022
  2   0.022
  2   0.022
  2   0.022
  2   0.022
  2   0.022
  2   0.022
  2   0.022
  2   0.022
  2   0.022
# img3.png - 22kb (beyonce)
  3   0.021
  3   0.020
  3   0.019
  3   0.020
  3   0.020
  3   0.020
  3   0.020
  3   0.020
  3   0.020
  3   0.020
# img4.png - 23kb (brad)
  4   0.019
  4   0.018
  4   0.018
  4   0.019
  4   0.019
  4   0.019
  4   0.019
  4   0.019
  4   0.019
  4   0.019
# img5.png - 24kb (will)
  5   0.017
  5   0.014
  5   0.014
  5   0.014
  5   0.014
  5   0.014
  5   0.014
  5   0.014
  5   0.014
  5   0.014
