# X   Y
# img1.png - 22kb (leonardo)
  1   0.027
  1   0.026
  1   0.027
  1   0.027
  1   0.027
  1   0.027
  1   0.027
  1   0.027
  1   0.027
  1   0.027
# img2.png - 21kb (obama)
  2   0.027
  2   0.027
  2   0.027
  2   0.027
  2   0.027
  2   0.027
  2   0.027
  2   0.027
  2   0.027
  2   0.027
# img3.png - 22kb (beyonce)
  3   0.027
  3   0.027
  3   0.027
  3   0.027
  3   0.027
  3   0.027
  3   0.027
  3   0.027
  3   0.027
  3   0.027
# img4.png - 23kb (brad)
  4   0.027
  4   0.027
  4   0.027
  4   0.027
  4   0.027
  4   0.027
  4   0.027
  4   0.027
  4   0.027
  4   0.027
# img5.png - 24kb (will)
  5   0.026
  5   0.026
  5   0.026
  5   0.026
  5   0.026
  5   0.026
  5   0.026
  5   0.026
  5   0.026
  5   0.026
